Age,Annual Income ($),Work Experience,Family Size,Gender_Female,Gender_Male,Profession_Artist,Profession_Doctor,Profession_Engineer,Profession_Entertainment,Profession_Executive,Profession_Healthcare,Profession_Homemaker,Profession_Lawyer,Profession_Marketing,CustomerID,Spending Score (1-100)
-1.0189060958925127,0.8833119716168708,2.779107081087397,-0.3900508840392152,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387,18
-0.842989988176264,-0.9465694211132814,2.779107081087397,-0.8975992041943422,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388,5
-0.8078067666330143,0.14700323094471213,3.0341295248669238,-0.8975992041943422,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,389,8
-1.0892725389790123,-0.5364058707703349,2.2690621935283426,-1.4051475243494693,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390,23
-1.4762879759547596,0.5576260175084521,0.7389275308511798,-1.4051475243494693,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391,10
-1.687387305214258,-0.4720909314677861,2.0140397497488154,-0.8975992041943422,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392,1
-0.9837228743492631,0.18334849756179342,3.289151968646451,0.11749743611591194,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393,30
1.3031865259619706,1.15314605392022,1.248972418410234,0.11749743611591194,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394,31
0.9161710889862235,0.8958206915356257,2.779107081087397,-1.4051475243494693,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395,82
1.0217207536159727,1.618352345583981,2.2690621935283426,-1.4051475243494693,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,396,52
1.3383697475052205,-0.8815765616752755,0.48390508707165264,0.11749743611591194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,397,69
-1.4411047544115099,0.18308607686419717,2.52408463730787,-0.3900508840392152,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,398,41
0.35323954429422744,0.4421390421746335,0.22888264329212557,-0.3900508840392152,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,399,28
-1.265188646695261,0.6608229568381794,2.779107081087397,-0.8975992041943422,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,77
0.21250665812122846,-0.6220862285355121,3.0341295248669238,-1.4051475243494693,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,401,35
0.03659055040497971,-0.42299639262582,1.7590173059692882,1.6401423965812933,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,402,92
0.17732343657797872,1.6538447449338745,2.2690621935283426,-0.8975992041943422,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403,95
-1.265188646695261,1.4926746998268412,2.52408463730787,-0.3900508840392152,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404,46
1.0569039751592224,1.2159520742115904,0.22888264329212557,0.6250457562710391,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,405,45
0.5643388735537259,0.2002527641652855,3.289151968646451,1.1325940764261662,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406,11
0.07177377194822945,-0.9595811140357624,2.779107081087397,-0.3900508840392152,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,407,73
-1.0892725389790123,-0.1494884205561233,3.0341295248669238,0.11749743611591194,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,408,36
-0.9837228743492631,1.6845042297697037,-0.5361846880464557,-0.3900508840392152,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,409,87
-0.42079132965726707,-0.17527125409495534,0.7389275308511798,0.11749743611591194,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,410,93
1.1976368613322215,-0.17680204149760015,-1.04622957560551,-0.8975992041943422,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,411,83
1.6550187413944681,0.062394424361386244,-1.04622957560551,0.11749743611591194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,412,31
0.5643388735537259,-0.5297141429816303,-1.04622957560551,0.11749743611591194,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413,88
1.0920871967024721,-1.1291267530744094,-0.7912071318259828,1.6401423965812933,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,414,44
0.9161710889862235,0.5326304460624088,-0.7912071318259828,0.6250457562710391,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,415,5
1.3383697475052205,0.003021741530233557,-0.7912071318259828,0.11749743611591194,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,416,78
1.3031865259619706,1.6824486009718662,-1.04622957560551,-1.4051475243494693,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417,12
-0.4559745512005168,0.3035809138438109,0.9939499746307069,0.6250457562710391,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418,25
1.0217207536159727,1.2193854116718081,1.248972418410234,1.6401423965812933,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,419,40
0.45878920892397673,1.3564127525999858,-0.7912071318259828,-0.8975992041943422,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,420,69
1.40873619059172,0.2558203468812925,-0.7912071318259828,-1.4051475243494693,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,421,19
0.2476898796644782,1.5921977493902209,-1.04622957560551,1.1325940764261662,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,422,96
-0.49115777274376654,-0.31157693810474346,0.22888264329212557,0.11749743611591194,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423,34
-0.561524215830266,0.04056976967796437,-0.7912071318259828,0.11749743611591194,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424,71
0.3180563227509777,0.9827694160058514,0.7389275308511798,1.6401423965812933,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,425,71
0.6698885381834752,-0.8284801071949667,-0.7912071318259828,-0.8975992041943422,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426,93
-0.3856081081140173,-0.8492550790880036,-0.5361846880464557,-0.3900508840392152,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,427,32
-0.6318906589167655,1.0441539908519089,-0.7912071318259828,0.6250457562710391,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428,57
1.4439194121349697,-0.4697510135808861,-0.7912071318259828,-1.4051475243494693,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,429,4
-0.7374403235465148,1.5128373567588203,-0.7912071318259828,-1.4051475243494693,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,430,24
-1.687387305214258,0.01806719485908551,0.7389275308511798,0.11749743611591194,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,431,85
1.0217207536159727,0.36920795663434103,1.503994862189761,1.6401423965812933,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,432,78
-0.9133564312627636,-1.326445249275327,-0.28116224426692865,0.6250457562710391,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433,32
-0.842989988176264,-0.7206252004829059,-0.026139800487401537,-1.4051475243494693,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434,62
0.35323954429422744,1.2960778605443135,0.22888264329212557,0.6250457562710391,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,435,38
-1.4762879759547596,-0.09077178946896124,-0.7912071318259828,1.6401423965812933,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436,76
-0.8781732097195137,-0.7109156346718445,-1.04622957560551,-1.4051475243494693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,437,41
0.9513543105294732,0.55823833246951,-1.04622957560551,1.6401423965812933,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438,14
-0.42079132965726707,0.9330625622028276,-0.7912071318259828,1.1325940764261662,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,439,93
-1.5114711974980093,1.1399156770830754,-1.04622957560551,-1.4051475243494693,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440,91
-1.7225705267575078,-1.1668715967453374,-1.04622957560551,1.6401423965812933,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441,29
-1.6170208621277586,0.5001340163434059,-0.7912071318259828,-1.4051475243494693,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442,47
1.6198355198512184,-0.9711713615129303,-1.04622957560551,-0.3900508840392152,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443,88
-1.7225705267575078,-0.9178343547264914,-0.7912071318259828,0.11749743611591194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,444,16
-1.4762879759547596,-0.8743599924913785,2.2690621935283426,-0.3900508840392152,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445,86
0.17732343657797872,-0.9809684008898572,0.7389275308511798,1.1325940764261662,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446,87
1.40873619059172,0.11511911618676714,2.779107081087397,-1.4051475243494693,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,447,24
0.3180563227509777,-0.9542233581265055,0.48390508707165264,-1.4051475243494693,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,448,91
-1.3003718682385108,-0.05915009540861252,2.2690621935283426,0.6250457562710391,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449,64
-1.4762879759547596,1.434942146355665,0.9939499746307069,-0.8975992041943422,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,450,80
-1.3355550897817605,-0.4872238583625034,0.9939499746307069,1.1325940764261662,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,451,40
0.8809878674429737,0.38344427947893783,0.7389275308511798,0.11749743611591194,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,452,55
0.5291556520104762,1.0069339885761732,0.7389275308511798,-0.8975992041943422,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,453,20
-0.03377589268151979,0.2734025336202416,1.503994862189761,1.6401423965812933,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,454,50
-1.4411047544115099,-1.092147303104804,-0.7912071318259828,0.6250457562710391,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455,38
-1.1948222036087615,1.54391234103251,2.52408463730787,1.1325940764261662,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456,99
-1.687387305214258,1.6743572961293152,-1.04622957560551,-1.4051475243494693,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457,7
-0.9837228743492631,0.9436906004554758,0.48390508707165264,1.1325940764261662,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458,86
1.2328200828754712,-1.2515678768945286,-0.28116224426692865,0.11749743611591194,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,459,44
-1.546654419041259,-0.9029201117464377,-0.026139800487401537,1.1325940764261662,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460,28
-0.06895911422476954,0.29172824566904676,-1.04622957560551,1.6401423965812933,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,461,56
1.6550187413944681,0.5482007407864533,-1.04622957560551,1.6401423965812933,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,462,29
1.549469076764719,0.21573558532346457,-0.5361846880464557,0.11749743611591194,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463,96
-1.1596389820655117,-0.42367431276127704,-0.7912071318259828,0.11749743611591194,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,464,11
0.2476898796644782,-1.257450474198978,-1.04622957560551,0.6250457562710391,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,465,41
0.9513543105294732,0.9971588175907128,-0.7912071318259828,-0.8975992041943422,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,466,31
-1.7225705267575078,1.6460377291803858,2.779107081087397,-0.8975992041943422,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467,80
0.7402549812699747,0.022484609935289133,2.0140397497488154,0.6250457562710391,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,468,53
-0.06895911422476954,0.7254659220127235,-0.026139800487401537,-0.3900508840392152,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469,12
-1.265188646695261,1.5674864670332402,1.7590173059692882,0.11749743611591194,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,470,22
1.3031865259619706,-0.2682993913928277,1.503994862189761,0.6250457562710391,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,471,46
1.4791026336782194,-0.3711026996761606,2.779107081087397,1.6401423965812933,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472,28
1.6902019629377179,-0.13448670401020404,0.9939499746307069,-0.8975992041943422,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,473,50
-1.0189060958925127,0.43914307254374296,3.289151968646451,0.6250457562710391,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474,92
-1.3355550897817605,-1.126874308753375,0.22888264329212557,0.11749743611591194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,475,92
-0.7374403235465148,-0.6727552915630557,1.248972418410234,-0.8975992041943422,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,476,45
-0.5967074373735158,-0.12919455327534624,-1.04622957560551,1.6401423965812933,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477,42
1.1624536397889718,1.7054541487944712,-1.04622957560551,1.1325940764261662,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,478,30
-0.35042488657076754,1.679583841689774,-0.28116224426692865,1.1325940764261662,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,479,66
-1.4762879759547596,0.5090125832787459,-0.5361846880464557,-1.4051475243494693,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,480,85
-1.265188646695261,1.4359918291460503,0.48390508707165264,-0.3900508840392152,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481,71
-0.5263409942870163,0.9656245970962295,1.248972418410234,1.1325940764261662,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,482,43
0.9513543105294732,0.9816759964325338,-1.04622957560551,-0.8975992041943422,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,483,81
-0.6670738804600153,-1.0584699802466178,-0.7912071318259828,-1.4051475243494693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484,60
0.705071759726725,0.04605873593601937,-0.7912071318259828,1.6401423965812933,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,485,34
-0.9485396528060133,-1.1469713605109548,-0.5361846880464557,0.11749743611591194,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,486,59
0.3884227658374772,-0.7189194659485302,-0.7912071318259828,1.1325940764261662,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487,81
0.5995220950969757,0.3125469543450163,-1.04622957560551,-1.4051475243494693,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488,25
0.28287310120772796,0.5578665698145819,1.248972418410234,-1.4051475243494693,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489,34
0.3884227658374772,-0.6297620339402026,-0.7912071318259828,0.11749743611591194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,490,81
0.35323954429422744,0.43253881832090385,-0.28116224426692865,0.11749743611591194,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491,97
0.17732343657797872,0.7384994833266708,-0.28116224426692865,-1.4051475243494693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,492,88
1.4439194121349697,-1.0270013649265335,-0.026139800487401537,-0.8975992041943422,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493,6
-1.2300054251520114,-0.961593006050667,-1.04622957560551,0.11749743611591194,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494,20
-0.5263409942870163,0.5332208926320003,-0.7912071318259828,1.6401423965812933,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,495,54
1.268003304418721,1.512093831448964,2.0140397497488154,0.11749743611591194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,496,17
1.1976368613322215,-0.38009060856883237,-0.7912071318259828,-1.4051475243494693,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497,65
-1.3003718682385108,-0.5726199270386181,-0.28116224426692865,-0.3900508840392152,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,498,96
1.6198355198512184,0.24040313089751253,2.0140397497488154,-0.3900508840392152,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499,3
-0.28005844348426806,-0.9842705280012767,0.48390508707165264,1.6401423965812933,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,91
-0.3856081081140173,-0.3047977367501735,0.48390508707165264,-0.3900508840392152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,501,96
0.6698885381834752,-0.8393049609708122,0.9939499746307069,0.6250457562710391,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,502,61
-1.5818376405845087,-1.2603808386554696,-1.04622957560551,1.6401423965812933,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,503,21
-1.546654419041259,0.7456941841191015,-0.7912071318259828,-0.3900508840392152,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504,17
-1.6170208621277586,1.5989988191362572,-0.7912071318259828,-0.8975992041943422,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505,10
-1.0189060958925127,0.025458711174713357,-0.7912071318259828,-0.3900508840392152,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,506,90
-1.6170208621277586,-1.0039302119295295,-0.7912071318259828,-1.4051475243494693,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,507,30
-0.4559745512005168,-0.48475273012680536,-0.7912071318259828,0.6250457562710391,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,508,16
0.7402549812699747,-0.12591429455539305,-0.7912071318259828,-1.4051475243494693,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509,63
-1.124455760522262,1.2318066580246974,-0.7912071318259828,0.6250457562710391,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510,47
-0.6318906589167655,-0.9122141781196383,0.48390508707165264,-1.4051475243494693,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511,17
-0.03377589268151979,1.3859569494710309,-1.04622957560551,-1.4051475243494693,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,512,96
-0.7374403235465148,-1.061619028617773,-1.04622957560551,-1.4051475243494693,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,513,29
1.6902019629377179,1.5975117685165452,1.248972418410234,-0.3900508840392152,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,514,70
1.127270418245722,-0.5895897988165092,-0.7912071318259828,-0.8975992041943422,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515,1
-0.42079132965726707,0.8192813214033846,-1.04622957560551,-0.8975992041943422,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516,91
1.268003304418721,0.4594588082159864,-0.7912071318259828,-1.4051475243494693,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,517,87
1.0217207536159727,-1.1100575157157482,2.52408463730787,1.6401423965812933,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,518,94
-1.265188646695261,-0.4761147154975953,2.2690621935283426,-0.3900508840392152,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,519,2
0.14214021503472896,0.6423879028320424,-0.7912071318259828,0.6250457562710391,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,520,38
-0.28005844348426806,1.1188782844924423,-0.7912071318259828,-0.3900508840392152,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,521,49
-1.40592153286826,-1.1690803042834392,-0.7912071318259828,-1.4051475243494693,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,522,60
-1.0189060958925127,0.20163047282766586,0.9939499746307069,-0.8975992041943422,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,523,2
1.7253851844809678,1.2348026276555881,-0.7912071318259828,0.6250457562710391,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524,63
-0.1745087788545188,1.6485307258075503,0.9939499746307069,1.1325940764261662,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,525,2
0.5995220950969757,0.5236425371697371,2.779107081087397,0.6250457562710391,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,526,59
0.3180563227509777,1.5252586031117095,-1.04622957560551,-0.3900508840392152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,527,74
1.6902019629377179,0.04485597440536987,1.248972418410234,1.1325940764261662,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528,21
-1.265188646695261,0.8643739446070078,-1.04622957560551,-0.3900508840392152,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529,17
-0.03377589268151979,0.11153269998628498,-0.5361846880464557,-0.8975992041943422,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530,92
-0.06895911422476954,-0.1289758693606827,-1.04622957560551,1.6401423965812933,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,44
1.549469076764719,0.9149555340686859,2.52408463730787,0.6250457562710391,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532,66
-1.3355550897817605,1.127428825555787,-0.28116224426692865,-0.8975992041943422,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,533,45
0.6698885381834752,1.3346099663080304,-0.7912071318259828,1.1325940764261662,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534,59
1.3383697475052205,-0.7221559878855507,-1.04622957560551,-1.4051475243494693,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,73
-0.9485396528060133,-0.34287060629309685,-0.7912071318259828,-0.8975992041943422,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,536,17
1.40873619059172,-0.7853337708318491,-0.7912071318259828,-0.8975992041943422,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537,33
0.28287310120772796,0.9083075430629142,1.248972418410234,0.6250457562710391,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,538,92
1.4791026336782194,-0.8486427641269456,-0.026139800487401537,-0.8975992041943422,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539,14
1.2328200828754712,0.8880355441736034,-0.7912071318259828,1.6401423965812933,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540,95
0.2476898796644782,1.141293385745456,-1.04622957560551,0.11749743611591194,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,541,51
-0.8078067666330143,-1.2792532604909337,-0.7912071318259828,-0.8975992041943422,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,542,30
0.2476898796644782,-0.22876133962165865,-0.7912071318259828,0.6250457562710391,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543,87
-1.5114711974980093,1.3019167210658302,-0.28116224426692865,-0.8975992041943422,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544,23
-0.561524215830266,-0.48042278861646714,-0.7912071318259828,-1.4051475243494693,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,545,1
1.40873619059172,-0.07375818090813738,1.503994862189761,1.1325940764261662,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546,26
1.7605684060242175,1.1819685938728755,-1.04622957560551,-0.8975992041943422,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,547,83
-0.842989988176264,0.9902921426702774,-0.5361846880464557,-1.4051475243494693,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548,85
